Date,Bitly,Source,Tags,Clicks
5/19/22,bit.ly/LA-Dillard,http://partners.bit.ly/qr,LA_PMT,1
4/5/22,bit.ly/LA-Delgado,http://partners.bit.ly/qr,LA_PMT,2
4/8/22,bit.ly/LA-Delgado,http://partners.bit.ly/qr,LA_PMT,1
4/12/22,bit.ly/LA-Delgado,http://partners.bit.ly/qr,LA_PMT,1
4/5/22,bit.ly/LA-Xavier,http://partners.bit.ly/qr,LA_PMT,3
4/8/22,bit.ly/LA-Xavier,http://partners.bit.ly/qr,LA_PMT,1
4/12/22,bit.ly/LA-Xavier,http://partners.bit.ly/qr,LA_PMT,1
4/26/22,bit.ly/LA-Xavier,direct,LA_PMT,1
5/5/22,bit.ly/LA-Xavier,direct,LA_PMT,1
4/5/22,bit.ly/LA-SUNO,http://partners.bit.ly/qr,LA_PMT,2
4/8/22,bit.ly/LA-SUNO,http://partners.bit.ly/qr,LA_PMT,1
4/12/22,bit.ly/LA-SUNO,http://partners.bit.ly/qr,LA_PMT,1
4/13/22,bit.ly/LA-SUNO,http://partners.bit.ly/qr,LA_PMT,1
4/14/22,bit.ly/LA-SUNO,http://partners.bit.ly/qr,LA_PMT,1
4/15/22,bit.ly/LA-SUNO,http://partners.bit.ly/qr,LA_PMT,2
4/27/22,bit.ly/LA-SUNO,http://partners.bit.ly/qr,LA_PMT,2
5/5/22,bit.ly/LA-SUNO,direct,LA_PMT,1
4/15/22,bit.ly/NNLM_MI,direct,Detroit_PMT,1
4/19/22,bit.ly/togetherAoU,http://partners.bit.ly/qr,,2
4/19/22,bit.ly/togetherAoU,direct,,1
4/20/22,bit.ly/togetherAoU,direct,,2
4/25/22,bit.ly/togetherAoU,direct,,1
4/27/22,bit.ly/togetherAoU,direct,,3
4/28/22,bit.ly/togetherAoU,http://partners.bit.ly/qr,,4
4/30/22,bit.ly/togetherAoU,http://partners.bit.ly/qr,,1
5/3/22,bit.ly/togetherAoU,http://partners.bit.ly/qr,,1
5/4/22,bit.ly/togetherAoU,http://partners.bit.ly/qr,,3
5/5/22,bit.ly/togetherAoU,http://partners.bit.ly/qr,,1
5/6/22,bit.ly/togetherAoU,http://partners.bit.ly/qr,,1
5/9/22,bit.ly/togetherAoU,direct,,2
5/12/22,bit.ly/togetherAoU,http://partners.bit.ly/qr,,4
5/21/22,bit.ly/togetherAoU,http://partners.bit.ly/qr,,1
5/25/22,bit.ly/togetherAoU,direct,,1
4/1/22,bit.ly/AoUTodosjuntos,http://partners.bit.ly/qr,CPGI Netowrk,1
4/5/22,bit.ly/AoUTodosjuntos,http://partners.bit.ly/qr,CPGI Netowrk,6
4/7/22,bit.ly/AoUTodosjuntos,direct,CPGI Netowrk,3
4/8/22,bit.ly/AoUTodosjuntos,https://l.facebook.com/,CPGI Netowrk,1
4/8/22,bit.ly/AoUTodosjuntos,direct,CPGI Netowrk,1
4/11/22,bit.ly/AoUTodosjuntos,http://partners.bit.ly/qr,CPGI Netowrk,1
4/12/22,bit.ly/AoUTodosjuntos,http://partners.bit.ly/qr,CPGI Netowrk,1
4/20/22,bit.ly/AoUTodosjuntos,direct,CPGI Netowrk,8
4/21/22,bit.ly/AoUTodosjuntos,direct,CPGI Netowrk,6
4/27/22,bit.ly/AoUTodosjuntos,direct,CPGI Netowrk,1
5/5/22,bit.ly/AoUTodosjuntos,http://partners.bit.ly/qr,CPGI Netowrk,1
5/6/22,bit.ly/AoUTodosjuntos,http://partners.bit.ly/qr,CPGI Netowrk,1
4/1/22,bit.ly/AoUEats,http://partners.bit.ly/qr,clyde,1
4/2/22,bit.ly/AoUEats,direct,clyde,2
4/3/22,bit.ly/AoUEats,direct,clyde,1
4/4/22,bit.ly/AoUEats,https://t.co/,clyde,4
4/5/22,bit.ly/AoUEats,http://partners.bit.ly/qr,clyde,6
4/5/22,bit.ly/AoUEats,direct,clyde,1
4/6/22,bit.ly/AoUEats,direct,clyde,3
4/7/22,bit.ly/AoUEats,direct,clyde,9
4/7/22,bit.ly/AoUEats,https://t.co/,clyde,5
4/7/22,bit.ly/AoUEats,https://duckduckgo.com/,clyde,1
4/8/22,bit.ly/AoUEats,direct,clyde,10
4/8/22,bit.ly/AoUEats,https://t.co/,clyde,8
4/9/22,bit.ly/AoUEats,direct,clyde,3
4/9/22,bit.ly/AoUEats,https://t.co/,clyde,2
4/11/22,bit.ly/AoUEats,http://partners.bit.ly/qr,clyde,1
4/12/22,bit.ly/AoUEats,http://partners.bit.ly/qr,clyde,1
4/13/22,bit.ly/AoUEats,direct,clyde,3
4/13/22,bit.ly/AoUEats,https://lm.facebook.com/,clyde,1
4/13/22,bit.ly/AoUEats,http://partners.bit.ly/qr,clyde,1
4/14/22,bit.ly/AoUEats,direct,clyde,3
4/14/22,bit.ly/AoUEats,https://t.co/,clyde,1
4/18/22,bit.ly/AoUEats,direct,clyde,4
4/19/22,bit.ly/AoUEats,direct,clyde,1
4/13/22,bit.ly/AllofUsEats,direct,AoUEats,1
4/13/22,bit.ly/Providers_ATL,direct,Provider,1
5/12/22,bit.ly/togetherLisa,direct,Influencer / clyde,1
4/1/22,bit.ly/chicagoadvocates,direct,Monthly Report / advocates,1
4/8/22,bit.ly/LA-GoldenChange-es,direct,LA_PMT,1
4/12/22,bit.ly/LA-GoldenChange-es,http://partners.bit.ly/qr,LA_PMT,1
4/28/22,bit.ly/LA-GoldenChange-es,http://partners.bit.ly/qr,LA_PMT,3
5/10/22,bit.ly/LA-GoldenChange-es,http://partners.bit.ly/qr,LA_PMT,8
5/11/22,bit.ly/LA-GoldenChange-es,http://partners.bit.ly/qr,LA_PMT,1
5/16/22,bit.ly/LA-GoldenChange-es,http://partners.bit.ly/qr,LA_PMT,2
5/18/22,bit.ly/LA-GoldenChange-es,http://partners.bit.ly/qr,LA_PMT,1
5/19/22,bit.ly/LA-GoldenChange-es,http://partners.bit.ly/qr,LA_PMT,6
5/19/22,bit.ly/LA-GoldenChange-es,direct,LA_PMT,4
5/20/22,bit.ly/LA-GoldenChange-es,http://partners.bit.ly/qr,LA_PMT,1
5/24/22,bit.ly/LA-GoldenChange-es,http://partners.bit.ly/qr,LA_PMT,3
5/25/22,bit.ly/LA-GoldenChange-es,http://partners.bit.ly/qr,LA_PMT,1
4/6/22,bit.ly/LA-DREF,http://partners.bit.ly/qr,LA_PMT,1
4/6/22,bit.ly/LA-DREF,direct,LA_PMT,1
4/12/22,bit.ly/LA-DREF,http://partners.bit.ly/qr,LA_PMT,1
4/19/22,bit.ly/LA-DREF,http://partners.bit.ly/qr,LA_PMT,2
4/19/22,bit.ly/LA-DREF,direct,LA_PMT,1
4/20/22,bit.ly/LA-DREF,http://partners.bit.ly/qr,LA_PMT,1
4/21/22,bit.ly/LA-DREF,http://partners.bit.ly/qr,LA_PMT,3
4/27/22,bit.ly/LA-DREF,http://partners.bit.ly/qr,LA_PMT,1
5/26/22,bit.ly/LA-DREF,http://partners.bit.ly/qr,LA_PMT,4
